title,summary,tags,topic,confidence,low_confidence,compression_ratio,original_length,summary_length
"Dalit medical student’s death rocks Kerala, family claims college faculty humiliated him over caste, complexion"," Nithin Raj R L, 22, died after a fall from a building at the Kannur Dental College campus on Friday . Allegations emerge that he had been repeatedly subjected to insults and humiliation by faculty members in his college regarding his caste, complexion, and his parents being daily wage labourers . The family has expressed suspicion that foul play may be involved in the student’s death .",nithin|dental|thiruvananthapuram|students|purportedly,Politics,0.2656,True,0.0955,4075,389
RBI proposes ‘Kill Switch’ to secure digital payments: What it means," The Reserve Bank of India has proposed a ‘Kill Switch’ mechanism to enhance the security of digital payments . The move is expected to further reduce online fraud . Around 28 lakh digital payment fraud cases were reported in 2025, amounting to Rs 22,931 crore .",banking|disable|online|mechanisms|uniformly,Technology,0.3274,True,0.1013,2587,262
"PM Awas houses on forest land: Centre tells SC about safeguards, duties under FRA"," In an ongoing matter on construction of houses on forest land, the Ministries of Tribal Affairs and Environment submitted a joint affidavit to the Supreme Court last month . The affidavit detailed safeguards built into the Forest Rights Act (FRA), 2006, ranging from multi-tier verifications to forest department’s oversight, and duties of forest rights holders on protection of habitats . The apex court is examining an appeal and a contempt petition in relation to construction of homes under PMAY-G on a forest land for a small community from the particularly vulnerable Sahariya tribe .",forest|safeguards|requirements|shivpuri|2025,Politics,0.3013,True,0.1414,4180,591
"Poll debutant who sparred with Himanta summoned by Assam Police, her party slams ‘intimidation’", Kunki Chowdhury is Congress-ally Assam Jatiya Parishad’s candidate from theGuwahatiCentral constituency . The 27-year-old is the youngest candidate in the fray in the Assam election . Assam Police detained three members of her campaign team in connection with the case .,assam|candidate|shambhavi|thuggery|gains,Politics,0.2956,True,0.085,3187,271
‘False claims’: India rejects China’s fictitious naming of places in Arunachal," China has set up a new county in Xinjiang province near Pakistan-occupied Kashmir (PoK) and the Afghanistan border . The county, named Cenling, is located near the Karakoram mountain range and close to the borders with PoK and Afghanistan . China claims Arunachal Pradesh as part of southern Tibet . India describes the names as “inventions” by China, and has consistently dismissed them .",xinjiang|jaiswal|baseless|renaming|integral,Politics,0.3416,True,0.1413,2760,390
Delhi-Dehradun Expressway to cut travel time to 2.5 hours: How it compares with flight and train," Delhi-Dehradun Expressway opens at a cost of around Rs 12,000 crore . The 213-km-long expressway, would have a spur towards Haridwar and also connect to Char Dham Highway . Travellers travelling to Mussoorie from Delhi, the expressway could further reduce total journey time to around 4 hours .",dehradun|expressway|duration|awaiteddelhi|expensive,Technology,0.3172,True,0.1031,2862,295
"Amarnath Yatra to start July 3, last 19 more days than last year"," The Amarnath Yatra in the South Kashmir Himalayas will start on July 3 this year and conclude on August 28 . The annual pilgrimage, spanning over 57 days, will last for 19 more days than in 2025 . Registration facilities will be available at 554 branches of J&K Bank, Punjab National Bank, State Bank of India and Yes Bank .",yatra|pilgrimage|lakh|rfid|2025,Technology,0.4583,True,0.2022,1607,325
"‘Her voice carried timeless brilliance’: PM Modi, Maharashtra CM Fadnavis mourn Asha Bhosle’s death"," Prime Minister Narendra Modi remembered her as the “one of the most and versatile voices India has ever known” She sang over 12,000 songs in more than 20 Indian languages, including Marathi, Hindi, and Bengali, as well as foreign languages . She was admitted to the city’s Breach Candy Hospital around 7 pm on Saturday .",singerasha|playback|deteriorated|bhavgeet|2026,Politics,0.3994,True,0.088,3647,321
"FIR delayed, family harassed, victim ignored: Bokaro teen’s remains found after HC steps in, 28 cops suspended", The Jharkhand High Court had flagged police inaction in the disappearance of an 18-year-old girl from Bokaro . The case took a dramatic turn Saturday with the recovery of her skeletal remains and the suspension of 28 police personnel over alleged negligence and suspected collusion . The girl had been missing since July 21 last year . The family had alleged that the police initially refused to file the complaint and discouraged them from naming any suspect .,accused|jharkhand|bokaro|disappearance|breakthrough,Technology,0.3091,True,0.117,3948,462
Amarnath Yatra from July 3 to August 28; registration opens April 15," The annual Amarnath Yatra to the cave shrine in south Kashmir will begin on July 3 and conclude on August 28 . Lieutenant Governor Manoj Sinha said the pilgrimage will span 57 days this year, making it slightly longer than recent years . Registration for the yatra has been made mandatory and will open from April 15 .",yatra|amarnath|dates|registration|branches,Business,0.2874,True,0.2694,1184,319
Assembly Elections 2026 Live Updates: Amit Shah says Bengal will ‘reply to bombs with votes’, Amit Shah says Bengal will ‘reply to bombs with votes’ with votes . Amit Shah: Bengal will reply 'bomb bombs with bombs' with votes' Assembly Elections 2026 Live Updates: Amit Shah . Bengal will be the only state to win a seat in the Assembly Election 2026 .,bengal|bombs|2026|updates|amit,Politics,0.9338,False,2.8152,92,259
‘Faith healing’ congregation in MP village lands two pastors in jail; police probe wider ‘conversion network’," Police in Madhya Pradesh’s Guna district have registered a case against two pastors and their associates for allegedly running a religious conversion racket . The case gained traction after a complainant, identified as Brijesh Bairagi from Karod village, approached the police after witnessing the event earlier this month .",faith|madhya|barela|traced|attendees,Technology,0.2553,True,0.143,2272,325
"Ladakh secures distinct Aadhaar identity, UIDAI removes J&K tag"," ‘Ladakh’ replacing ‘Jammu & Kashmir’ in the State field, following the intervention of Lieutenant Governor V K Saxena . The UT administration took up the matter with the Unique Identification Authority of India (UIDAI) to ensure that Ladakh's distinct regional identity is accurately represented in Aadhar .",aadhaar|ladakh|residents|rightful|significant,Technology,0.5001,True,0.626,492,308
Himachal has over 300 cases of Section 118 violations pending," More than 300 cases of violations of Section 118 of the Himachal Pradesh Tenancy and Land Reforms Act, 1972, including in high-profile projects such as the Chester Hills housing project in Solan, are under scrutiny of the State Revenue Department . Revenue Minister Jagat Singh Negi said the government has sought detailed inputs from all districts .",panchayati|permissions|concludedbudgetsession|494|agriculturists,Politics,0.281,True,0.1573,2232,351
"Exclusive | Before Bengal’s SIR row, Maharashtra CEO red-flagged to ECI: Need more time"," Maharashtra’s Chief Electoral Officer S Chockalingam wrote to the poll panel flagging that the timeline prescribed was too tight and sought sufficient time to complete the exercise . Maharashtra's letter was prescient given how the SIR process ran into trouble in West Bengal, where 89 lakh names have been deleted from electoral rolls .",maharashtra|deliberations|deadline|average|confirmed,Politics,0.4972,True,0.0652,5182,338
Modi-Rahul interaction draws attention at Mahatma Phule event," Prime Minister Narendra Modi and Leader of Opposition Rahul Gandhi at a programme in Parliament on the birth anniversary of social reformer Mahatma Jyotirao Phule . Modi is learnt to have inquired about the health of Rahul Gandhi’s mother and CPP chairperson Sonia Gandhi . The two leaders interacted in the presence of Speaker Om Birla, Union Ministers J P Nadda, Arjun Ram Meghwal and other dignitaries .",sonia|nodding|celebrations|thehealth|amendment,Politics,0.5972,True,0.2175,1871,407
‘Violation of Rule of Specialty’: Home Secretary flags procedural lapses in extradition cases," Govind Mohan has raised serious concerns over procedural lapses in handling extradited individuals across certain jurisdictions . Such deviations could undermine India’s credibility in future extradition matters with foreign governments . Mohan cited some landmark rulings, but did not mention any individual who was extradited for specific offences and implicated in a fresh case .",extradition|statutory|reaffirmed|consult|cells,Politics,0.2985,True,0.1144,3347,383
Jaishankar discusses West Asia situation with his UAE counterpart," External Affairs Minister S Jaishankar met his UAE counterpart Sheikh Abdullah bin Zayed Al Nahyan in Abu Dhabi on Saturday . The two-day visit is important at a time when the talks between the US and Iran are taking place in Pakistan . The West Asia war and Iran’s chokehold of the Strait of Hormuz, a vital waterway through which a fifth of global oil passes, had halted shipping .",uae|dpm|nahyan|interacting|batch,Politics,0.4858,True,0.1162,3304,384
